,Olympiad_Participation,Scholarship,School,Fav_sub,Projects,Grasp_pow,Time_sprt,Medals,Career_sprt,Act_sprt,Fant_arts,Won_arts,Time_art,Predicted_Hobby
1207,0,0,1,2,0,3,6,1,1,1,0,1,1,2
1208,0,0,0,2,0,4,5,1,1,1,0,0,1,2
1209,1,0,1,0,1,5,5,1,1,1,0,1,1,2
1210,0,0,1,2,1,3,6,1,1,1,0,1,1,2
1211,1,0,1,1,1,3,6,1,1,1,0,0,2,2
1212,0,0,1,2,0,5,6,1,1,1,0,0,1,2
1213,1,0,0,3,1,4,6,1,1,1,0,0,1,2
1214,0,0,1,3,1,4,5,1,1,1,0,1,1,2
1215,0,0,0,2,1,4,4,1,1,1,0,0,1,2
1216,1,0,1,2,0,5,5,1,1,1,0,1,1,2
1217,0,0,0,3,1,4,5,1,1,1,0,0,1,2
1218,0,0,1,0,1,2,5,1,1,1,0,1,1,2
1219,0,0,0,2,0,2,6,1,1,1,0,0,1,2
1220,0,1,0,3,0,4,5,1,1,1,0,1,1,2
1221,0,0,1,2,1,1,6,1,1,1,0,1,1,2
1222,0,0,1,2,1,2,6,1,1,1,0,0,1,2
1223,0,0,1,2,0,1,4,1,1,1,0,0,1,2
1224,1,0,1,0,1,2,6,1,1,1,0,1,2,2
1225,0,0,0,2,0,3,6,1,1,1,0,0,2,2
1226,0,0,0,3,0,2,4,1,1,1,0,1,1,2
1227,0,0,0,0,0,2,4,1,1,1,0,1,1,2
1228,0,0,0,3,0,1,4,1,1,1,0,1,3,2
1229,0,0,0,2,0,5,3,1,1,1,0,1,2,2
1230,0,0,0,0,0,4,3,1,1,1,0,0,1,2
1231,0,0,0,3,1,3,5,1,1,1,0,1,2,2
1232,0,0,0,0,0,5,3,1,1,1,0,1,1,2
1233,0,0,0,2,0,4,3,1,1,1,0,1,2,2
1234,0,0,0,1,0,4,3,1,1,1,0,1,1,2
1235,0,0,0,3,0,3,3,1,1,1,0,0,1,2
1236,0,0,0,0,0,4,3,1,1,1,0,1,2,2
1237,0,0,0,3,0,1,3,1,1,1,0,1,1,2
1238,0,0,0,3,0,2,3,1,1,1,0,1,3,2
1239,0,0,0,1,0,4,4,1,1,1,0,1,2,2
1240,0,0,0,2,0,3,3,1,1,1,0,1,1,2
1241,0,0,0,3,0,2,3,1,1,1,0,0,3,2
1242,0,0,0,0,0,5,3,1,1,1,0,1,2,2
1243,0,0,0,2,0,2,3,1,1,1,0,0,3,2
1244,0,0,0,3,0,4,4,1,1,1,0,1,1,2
1245,0,0,0,3,0,2,3,1,1,1,0,1,2,2
1246,0,0,0,2,0,4,3,1,1,1,0,1,1,2
1247,0,0,0,0,0,2,3,1,1,1,0,1,1,2
1248,0,0,0,3,0,4,3,1,1,1,0,1,1,2
1249,0,0,0,2,0,3,3,1,1,1,0,0,2,2
1250,0,0,0,3,0,2,3,1,1,1,0,1,3,2
1251,0,0,0,2,0,4,5,1,1,1,0,0,1,2
1252,0,0,0,0,0,5,3,1,1,1,0,1,1,2
1253,0,0,0,2,0,4,3,1,1,1,0,1,3,2
1254,0,0,0,2,0,2,3,1,1,1,0,1,1,2
1255,0,0,0,2,0,2,4,1,1,1,0,1,3,2
1256,1,1,1,2,0,1,3,1,0,1,0,1,2,2
1257,0,0,0,2,0,5,3,1,1,1,0,1,3,2
1258,0,0,0,1,0,5,5,1,1,1,0,1,1,2
1259,0,0,0,3,0,4,3,1,1,1,0,1,2,2
1260,1,0,1,0,1,2,3,1,0,1,0,1,1,2
1261,0,0,0,2,0,3,3,1,1,1,0,1,4,2
1262,0,0,0,1,0,4,3,1,1,1,0,1,1,2
1263,0,0,0,1,0,3,3,1,1,1,0,1,1,2
1264,0,0,0,3,0,4,6,1,1,1,0,1,3,2
1265,0,0,0,3,0,3,5,1,1,1,0,1,2,2
1266,0,0,0,0,0,3,3,1,1,1,0,1,2,2
1267,0,0,0,2,0,4,4,1,1,1,0,1,2,2
1268,0,0,0,2,0,4,3,1,1,1,0,1,1,2
1269,0,0,0,1,0,3,4,1,1,1,0,1,2,2
1270,0,0,0,2,0,3,3,1,1,1,0,1,4,2
1271,0,0,0,2,0,3,3,1,1,1,0,1,1,2
1272,0,0,0,2,0,2,3,1,1,1,0,1,2,2
1273,0,0,0,0,0,5,3,1,1,1,0,1,2,2
1274,0,0,0,2,0,3,3,1,1,1,0,1,2,2
1275,0,0,0,3,0,5,4,1,1,1,0,1,3,2
1276,0,0,0,3,0,4,6,1,1,1,0,1,2,2
1277,0,0,0,3,0,4,3,1,1,1,0,0,2,2
1278,0,0,0,3,0,3,5,1,1,1,0,1,3,2
1279,0,0,0,0,0,4,5,1,1,1,0,1,1,2
1280,0,0,0,2,0,3,3,1,1,1,0,1,3,2
1281,0,0,0,2,0,4,3,1,1,1,0,1,2,2
1282,0,0,0,3,0,3,5,1,1,1,0,1,1,2
1283,0,0,0,0,0,3,3,1,1,1,0,1,2,2
1284,0,0,0,2,0,4,3,1,1,1,0,1,1,2
1285,0,0,0,3,0,4,3,1,1,1,0,1,3,2
1286,0,0,0,3,0,3,3,1,1,1,0,1,2,2
1287,0,0,0,2,0,3,3,1,1,1,0,1,3,2
1288,0,0,0,0,0,4,3,1,1,1,0,1,1,2
1289,0,0,0,2,0,3,3,1,1,1,0,1,1,2
1290,0,0,0,2,0,3,3,1,1,1,0,1,4,2
1291,0,0,0,2,0,3,3,1,1,1,0,1,2,2
1292,0,0,0,3,0,3,3,1,1,1,0,1,1,2
1293,0,0,0,3,0,3,4,1,1,1,0,1,2,2
1294,0,0,0,2,0,5,4,1,1,1,0,1,2,2
1295,0,0,0,2,0,4,3,1,1,1,0,1,1,2
1296,0,0,0,2,0,4,3,1,1,1,0,1,1,2
1297,0,0,0,1,0,4,3,1,1,1,0,1,1,2
1298,0,0,0,2,0,4,3,1,1,1,0,1,1,2
1299,0,0,0,2,1,5,3,1,1,1,0,1,1,2
1300,0,0,0,0,1,4,3,1,1,1,0,1,2,2
1301,0,0,0,3,1,4,6,1,1,1,0,1,3,2
1302,0,0,0,2,0,5,3,1,1,1,0,1,3,2
1303,0,0,0,0,1,3,3,1,1,1,0,1,2,2
1304,0,0,0,3,1,4,3,1,1,1,0,1,1,2
1305,0,0,0,0,1,3,3,1,1,1,0,1,1,2
1306,0,0,0,2,0,4,3,1,1,1,0,1,3,2
1307,0,0,0,2,1,4,4,1,1,1,0,1,3,2
1308,0,0,0,2,0,5,3,1,1,1,0,1,3,2
1309,0,0,0,2,0,3,3,1,1,1,0,1,4,2
1310,0,0,0,2,0,4,3,1,1,1,0,1,2,2
1311,0,0,0,0,1,4,3,1,1,1,0,1,2,2
1312,0,0,0,3,0,3,3,1,1,1,0,1,1,2
1313,0,0,0,3,1,4,3,1,1,1,0,1,2,2
1314,0,0,0,2,1,4,4,1,1,1,0,1,4,2
1315,0,0,0,0,1,5,3,1,1,1,0,1,1,2
1316,0,0,0,1,0,4,3,0,0,1,0,1,1,2
1317,0,0,0,3,1,3,3,1,1,1,0,1,3,2
1318,0,0,0,3,0,4,3,1,1,1,0,1,1,2
1319,0,0,0,2,0,4,3,1,1,1,0,1,2,2
1320,0,0,0,2,0,5,3,1,1,1,0,1,1,2
1321,0,0,0,2,1,4,3,1,1,1,0,1,2,2
1322,0,0,0,3,1,3,3,1,1,1,0,1,1,2
1323,0,0,0,0,1,4,3,1,1,1,0,1,2,2
1324,0,0,0,0,1,5,3,1,1,1,0,1,1,2
1325,0,0,0,1,0,3,3,1,1,1,0,1,1,2
1326,0,0,0,3,1,3,3,1,1,1,0,1,3,2
1327,0,0,0,2,0,3,4,1,1,1,0,1,1,2
1328,0,0,0,2,1,5,3,1,1,1,0,1,1,2
1329,0,0,0,2,0,4,3,1,1,1,0,1,3,2
1330,0,0,0,0,1,3,5,1,1,1,0,1,1,2
1331,0,0,0,2,1,6,6,1,1,1,0,1,4,2
1332,0,0,0,3,1,3,3,1,1,1,0,1,3,2
1333,0,0,0,2,1,2,4,1,1,1,0,1,3,2
1334,0,0,0,3,0,4,3,1,1,1,0,1,1,2
1335,0,0,0,2,0,4,3,1,1,1,0,1,2,2
1336,0,0,0,2,0,2,3,1,1,1,0,1,2,2
1337,0,0,0,3,0,4,3,1,1,1,0,1,2,2
1338,0,0,0,2,1,4,3,1,1,1,0,1,3,2
1339,0,0,0,3,0,5,3,1,1,1,0,1,3,2
1340,0,0,0,2,1,5,5,1,1,1,0,1,1,2
1341,0,0,0,3,1,3,6,1,1,1,0,1,3,2
1342,0,0,0,0,1,3,3,1,1,1,0,1,3,2
1343,0,0,1,3,1,4,4,1,1,1,0,1,3,2
1344,0,0,0,2,0,2,4,1,1,1,0,1,2,2
1345,1,0,0,3,1,4,3,1,1,1,0,1,1,2
1346,0,1,0,2,1,5,4,1,1,1,0,1,2,2
1347,0,0,1,3,1,4,4,1,1,1,0,1,3,2
1348,1,1,0,3,0,4,6,0,1,1,0,1,2,2
1349,0,0,1,2,0,3,3,1,1,1,0,1,3,2
1350,0,1,0,3,1,4,3,1,1,1,0,0,2,2
1351,1,0,0,2,1,5,6,1,1,1,0,1,1,2
1352,1,0,1,2,1,2,3,1,1,1,0,1,2,2
1353,1,0,0,3,0,3,4,1,1,1,0,1,3,2
1354,0,1,0,0,1,2,3,0,1,1,0,0,2,2
1355,0,0,0,0,0,3,6,1,1,1,0,1,3,2
1356,0,1,1,0,1,3,3,1,1,1,0,0,3,2
1357,1,1,1,0,1,3,5,1,1,1,0,1,1,2
1358,1,0,0,2,1,2,3,0,1,1,0,0,2,2
1359,1,1,0,3,1,2,3,1,1,1,0,1,3,2
1360,1,0,1,1,0,4,3,0,1,1,0,1,3,2
1361,1,0,0,3,1,3,3,0,1,1,0,1,1,2
1362,0,1,1,3,0,3,3,0,0,1,0,1,2,2
1363,1,0,1,1,1,3,3,1,1,1,0,1,3,2
1364,0,0,1,2,1,2,3,0,1,1,0,0,3,2
1365,0,0,1,1,0,3,3,1,1,1,0,1,4,2
1366,1,0,1,2,1,3,3,0,1,1,0,1,1,2
1367,0,0,1,3,1,4,3,1,0,1,0,1,3,2
1368,0,1,1,3,0,3,3,0,1,1,0,1,2,2
1369,0,0,1,3,1,4,3,1,1,1,0,1,1,2
1370,0,1,1,2,1,5,4,1,1,1,0,1,2,2
1371,0,0,0,2,0,2,6,0,1,1,0,1,3,2
1372,0,1,1,2,1,3,3,1,1,1,0,0,2,2
1373,1,0,1,0,1,5,5,1,1,1,0,1,1,2
1374,1,0,0,2,0,2,3,0,1,1,0,1,1,2
1375,0,0,1,0,0,3,3,1,1,1,0,1,4,2
1376,1,0,0,3,1,4,2,0,1,1,0,0,3,2
1377,0,1,0,2,0,4,3,0,1,1,0,1,3,2
1378,1,0,1,3,1,4,5,1,1,1,0,1,1,2
1379,0,1,1,2,1,3,6,1,1,1,0,1,4,2
1380,1,1,0,3,0,2,2,0,1,1,0,1,1,2
1381,1,0,1,0,0,5,2,1,1,1,0,1,1,2
1382,0,1,1,3,0,4,2,1,1,1,0,0,3,2
1383,0,1,0,3,0,5,3,1,1,1,0,0,1,2
1384,0,0,1,3,1,4,4,1,1,1,0,1,2,2
1385,1,0,1,3,1,2,3,1,1,1,0,1,1,2
1386,1,0,1,2,0,3,2,0,1,1,0,1,1,2
1387,0,1,0,3,0,1,2,0,1,1,0,1,3,2
1388,1,0,1,2,0,3,2,0,1,1,0,1,2,2
1389,0,0,0,0,1,2,3,1,1,1,0,1,1,2
1390,0,1,1,0,1,5,2,1,1,1,0,1,2,2
1391,0,1,1,2,1,3,2,1,1,1,0,0,3,2
1392,1,0,1,3,1,4,3,1,1,1,0,1,1,2
1393,0,1,1,3,1,4,4,1,1,1,0,0,3,2
1394,1,0,1,3,1,4,3,1,1,1,0,1,3,2
1395,0,0,0,3,1,2,3,0,1,1,0,0,1,2
1396,0,0,1,3,0,3,2,0,1,1,0,1,1,2
1397,0,0,1,3,1,4,4,1,1,1,0,0,1,2
1398,0,0,1,3,1,3,2,1,1,1,0,1,1,2
1399,0,0,1,0,1,3,2,1,1,1,0,1,1,2
1400,1,1,0,0,0,4,3,1,1,1,0,0,1,2
1401,1,1,1,3,1,3,4,1,1,1,0,1,2,2
1402,0,1,0,3,0,5,4,0,1,1,0,0,3,2
1403,1,1,1,1,1,2,6,1,1,1,0,1,1,2
1404,0,1,1,0,0,2,3,1,1,1,0,1,1,2
1405,0,1,1,1,1,3,2,1,1,1,0,0,2,2
1406,0,0,1,3,0,4,3,0,1,1,0,1,3,2
1407,1,0,1,2,0,4,5,1,1,1,0,1,1,2
1408,1,0,1,1,0,4,3,1,1,1,0,1,3,2
1409,0,1,1,2,1,3,4,0,1,1,0,0,1,2
1410,0,0,1,2,0,2,6,0,1,1,0,1,3,2
1411,1,0,1,0,1,4,5,1,1,1,0,1,1,2
1412,1,0,0,0,0,4,2,1,1,1,0,1,1,2
1413,1,0,1,0,0,4,3,1,1,1,0,0,2,2
1414,1,0,1,2,1,3,2,0,1,1,0,1,1,2
1415,0,0,1,2,0,3,3,0,1,1,0,1,3,2
1416,0,0,1,3,1,3,5,1,1,1,0,1,2,2
1417,1,1,0,3,0,4,3,0,1,1,0,1,3,2
1418,0,0,1,2,0,3,6,1,1,1,0,1,3,2
1419,0,0,1,3,1,3,3,1,1,1,0,1,3,2
1420,0,0,1,2,1,2,4,0,1,1,0,0,3,2
1421,1,0,1,2,1,3,3,1,1,1,0,1,3,2
1422,0,0,1,2,1,2,4,0,1,1,0,0,3,2
1423,0,0,1,2,1,3,6,0,1,1,0,1,4,2
1424,1,0,1,2,0,3,2,0,1,1,0,1,3,2
1425,0,1,1,3,0,3,4,0,1,1,0,1,3,2
1426,1,1,1,0,1,5,2,1,1,1,0,1,2,2
1427,0,0,1,2,0,4,4,0,1,1,0,1,2,2
1428,0,0,1,0,1,2,3,1,1,1,0,1,2,2
1429,0,0,1,0,1,3,3,1,1,1,0,1,1,2
1430,1,0,1,0,1,4,3,1,1,1,0,1,2,2
1431,0,1,1,2,1,3,2,1,1,1,0,0,2,2
1432,1,0,0,2,1,3,2,0,1,1,0,1,2,2
1433,1,1,0,3,0,4,4,0,1,1,0,1,3,2
1434,0,1,1,2,1,4,2,1,1,1,0,0,2,2
1435,1,1,1,3,1,3,6,1,1,1,0,2,3,2
1436,0,1,1,0,1,3,3,1,1,1,0,2,2,2
1437,1,0,1,3,1,3,3,1,1,1,0,2,3,2
1438,0,1,1,2,1,2,4,0,1,1,0,0,2,2
1439,0,0,1,2,0,3,6,0,1,1,0,1,3,2
1440,0,1,1,2,1,3,2,1,1,1,0,0,4,2
1441,1,0,1,0,1,5,5,1,1,1,0,1,1,2
1442,1,0,1,2,1,3,2,0,1,1,0,1,1,2
1443,0,0,1,0,1,3,3,1,1,1,0,2,2,2
1444,1,0,1,1,1,3,3,1,1,1,0,2,3,2
1445,0,0,1,2,1,2,4,0,1,1,0,0,3,2
1446,0,0,0,2,1,3,2,0,1,1,0,0,1,2
1447,0,1,0,2,0,2,3,0,1,1,0,1,1,2
1448,1,0,1,1,1,5,5,0,1,1,0,1,1,2
1449,1,0,0,3,1,3,6,0,1,1,0,1,3,2
1450,0,0,1,2,1,3,3,1,1,1,0,1,3,2
1451,0,1,0,3,1,5,6,1,1,1,0,0,3,2
1452,1,0,1,2,0,5,3,0,1,1,0,0,2,2
1453,0,0,0,3,1,4,3,1,1,1,0,0,3,2
1454,1,1,0,3,0,4,2,1,1,1,0,2,3,2
1455,0,0,0,2,0,2,6,0,1,1,0,1,3,2
1456,0,1,1,2,1,3,2,1,1,1,0,0,2,2
1457,1,0,1,0,1,5,5,1,1,1,0,1,1,2
1458,0,0,1,0,0,3,3,1,1,1,0,1,4,2
1459,0,0,1,2,1,2,4,0,1,1,0,0,3,2
1460,1,0,0,3,1,4,2,0,1,1,0,0,3,2
1461,1,1,1,1,1,2,5,0,1,1,0,1,1,2
1462,1,0,1,3,1,4,5,1,1,1,0,1,1,2
1463,0,0,1,2,1,3,3,1,1,1,0,2,2,2
1464,1,0,1,0,0,5,2,1,1,1,0,2,1,2
1465,0,1,1,3,0,4,2,1,1,1,0,0,3,2
1466,1,0,1,2,1,5,5,1,1,0,0,1,1,2
1467,0,0,1,2,0,3,6,1,1,1,0,2,4,2
1468,1,0,1,2,1,3,2,0,1,1,0,1,1,2
1469,0,0,1,0,1,5,2,0,1,1,0,2,1,2
1470,0,1,1,2,1,4,2,1,1,1,0,0,3,2
1471,0,1,0,3,1,5,3,1,1,0,0,0,3,2
1472,0,0,1,2,1,4,4,1,1,1,0,1,4,2
1473,0,0,0,2,0,2,4,1,1,1,0,1,2,2
1474,1,0,1,3,1,4,3,1,1,1,0,1,1,2
1475,0,1,1,2,1,5,4,1,1,1,0,2,2,2
1476,0,0,1,3,1,4,3,1,0,1,0,1,3,2
1477,0,0,1,2,0,3,2,0,0,1,0,1,2,2
1478,0,0,1,2,0,4,3,1,0,0,0,1,1,2
1479,1,1,1,2,1,5,2,1,1,1,0,2,3,2
1480,1,0,1,3,1,3,3,1,1,1,0,1,1,2
1481,1,0,1,2,0,4,3,1,1,1,0,1,2,2
1482,0,0,1,3,1,3,3,1,1,1,0,2,2,2
1483,0,1,1,3,1,4,3,1,1,1,0,0,3,2
1484,0,0,1,2,0,5,3,1,0,1,0,1,2,2
1485,0,0,1,3,1,3,2,1,1,1,0,1,2,2
1486,1,0,1,3,1,3,3,1,1,0,0,1,3,2
1487,0,0,1,3,1,4,3,1,1,1,0,2,1,2
1488,0,0,1,3,1,2,2,0,1,1,0,2,1,2
1489,0,0,1,3,1,5,3,1,1,1,0,2,2,2
1490,1,0,1,0,0,3,3,0,1,1,0,2,2,2
1491,1,0,1,0,1,2,3,1,1,1,0,2,2,2
1492,0,0,1,0,1,4,3,1,1,0,0,2,2,2
1493,1,0,1,3,1,4,6,1,1,1,0,1,3,2
1494,0,1,1,2,1,5,2,1,1,1,0,2,1,2
1495,0,1,1,2,1,4,2,0,1,1,0,0,4,2
1496,0,0,1,3,1,3,6,1,1,1,0,2,4,2
1497,1,0,1,2,1,3,2,0,1,1,0,1,1,2
1498,1,1,0,3,0,4,3,0,1,0,0,1,3,2
1499,0,0,1,2,0,3,6,1,1,1,0,1,3,2
1500,0,1,1,2,1,4,2,1,1,1,0,0,2,2
1501,1,0,1,2,1,5,5,1,1,1,0,1,1,2
1502,0,0,1,3,1,3,6,1,1,1,0,2,4,2
1503,1,0,1,2,1,3,2,1,1,1,0,1,1,2
1504,0,0,1,0,1,3,3,1,1,1,1,2,2,2
1505,0,0,1,3,1,3,3,1,1,1,1,2,3,2
1506,0,0,1,2,1,2,4,0,1,0,0,0,3,2
1507,0,0,1,2,1,3,2,1,1,1,1,2,2,2
1508,1,0,1,1,0,3,2,0,1,1,1,1,1,2
1509,1,1,1,3,0,3,2,0,1,1,0,1,2,2
1510,1,1,1,0,1,5,6,1,1,1,1,2,2,2
1511,1,0,1,2,0,3,6,0,1,1,1,1,1,2
1512,0,0,1,2,1,2,3,1,1,1,0,2,2,2
1513,0,0,1,3,1,5,3,1,1,0,1,1,1,2
1514,1,0,1,2,0,2,6,1,1,1,0,1,3,2
1515,1,0,1,2,1,3,2,0,1,1,1,1,1,2
1516,0,0,1,2,1,1,6,1,1,1,1,1,1,2
1517,1,0,1,3,1,3,6,1,1,1,1,0,3,2
1518,0,0,1,2,1,2,6,0,1,1,0,0,3,2
1519,0,0,1,2,1,3,6,0,1,0,1,1,2,2
1520,1,0,1,3,1,4,3,1,1,1,0,1,1,2
1521,0,0,1,3,1,3,3,1,1,1,1,2,2,2
1522,1,1,1,2,1,2,4,0,1,1,0,0,3,2
1523,0,1,1,0,1,3,3,1,1,1,0,2,2,2
1524,0,1,1,2,1,2,4,0,1,1,0,0,3,2
1525,0,0,1,2,0,3,6,0,1,1,1,1,3,2
1526,1,0,1,2,0,4,2,0,1,0,1,1,1,2
1527,0,0,1,0,1,2,3,1,1,1,0,2,2,2
1528,0,0,1,2,1,2,4,0,1,1,0,0,3,2
1529,1,0,0,2,1,3,2,0,1,1,1,0,1,2
1530,0,1,0,2,1,5,3,0,1,1,1,1,3,2
1531,1,0,1,1,1,5,5,0,1,1,0,1,1,2
1532,1,1,1,3,1,3,3,0,1,1,1,1,2,2
1533,1,0,0,2,0,3,2,1,1,1,1,0,1,2
1534,1,0,0,0,0,5,2,0,1,1,1,2,1,2
1535,0,1,1,0,1,3,2,1,1,1,1,2,2,2
1536,1,1,1,1,1,5,2,1,1,0,0,0,3,2
1537,0,1,1,3,0,3,2,1,1,1,1,0,1,2
1538,0,1,1,2,1,5,2,0,1,1,0,2,4,2
1539,0,0,0,2,0,2,2,1,1,1,1,1,2,2
1540,0,0,1,3,1,3,2,1,1,1,0,0,2,2
1541,0,0,1,0,1,4,3,0,1,1,1,0,1,2
1542,1,0,0,2,0,3,3,0,1,1,0,0,1,2
1543,1,1,0,2,1,5,4,1,1,1,1,0,2,2
1544,0,0,1,2,0,4,2,1,1,1,1,0,3,2
1545,1,0,1,2,1,5,5,0,1,1,0,1,1,2
1546,1,0,1,2,1,3,2,0,1,1,1,1,1,2
1547,1,0,1,2,1,3,3,1,1,0,0,2,2,2
1548,0,1,1,2,1,5,2,0,1,1,1,2,1,2
1549,0,0,1,0,0,5,2,0,1,1,1,2,1,2
1550,0,1,1,2,1,4,4,1,1,1,1,1,4,2
1551,0,0,0,2,0,3,4,1,1,1,1,1,2,2
1552,1,0,1,3,1,4,5,1,1,1,0,1,1,2
1553,1,1,1,2,1,5,4,0,1,1,1,2,2,2
1554,0,0,1,2,0,3,2,0,1,1,0,1,2,2
1555,0,0,1,2,0,4,2,0,1,1,0,1,2,2
1556,0,1,1,2,0,3,4,0,1,1,0,0,1,2
1557,0,0,1,3,1,2,2,1,1,1,1,0,1,2
1558,1,1,1,2,1,5,5,1,1,1,1,2,1,2
1559,1,0,0,3,1,3,3,1,1,0,0,0,1,2
1560,0,1,1,2,1,2,1,1,1,1,1,0,1,2
1561,1,0,1,3,1,3,5,1,1,1,0,0,2,2
1562,0,0,1,2,1,3,6,1,1,1,1,2,2,2
1563,1,0,1,2,1,3,2,0,1,1,1,1,1,2
1564,1,0,0,1,1,5,5,0,1,1,0,1,1,2
1565,1,0,0,3,1,3,6,0,1,1,1,1,2,2
1566,0,1,0,3,1,4,5,1,1,0,0,0,3,2
1567,1,0,1,3,1,3,5,1,1,1,1,0,1,2
1568,1,0,1,2,1,2,2,1,1,1,0,1,2,2
1569,1,0,0,2,0,4,1,1,1,1,1,1,2,2
1570,1,0,1,3,1,3,2,0,1,1,0,1,1,2
1571,0,1,1,2,1,2,4,0,1,1,1,2,2,2
1572,1,0,1,3,1,1,6,1,1,1,1,2,3,2
1573,0,0,1,2,1,2,4,1,1,1,1,1,1,2
1574,0,0,0,3,0,4,1,0,1,0,0,1,2,2
1575,1,0,1,3,0,5,6,1,1,1,0,0,2,2
1576,1,0,0,2,1,5,3,1,1,1,0,0,1,2
1577,1,1,1,2,0,2,2,0,1,1,1,2,1,2
1578,0,1,0,3,0,2,6,1,1,1,0,2,3,2
1579,1,0,1,3,1,1,3,0,1,0,0,1,3,2
1580,1,1,0,1,0,1,3,1,1,1,0,2,3,2
1581,1,0,0,0,1,5,3,0,1,1,1,2,1,2
1582,0,0,1,0,1,2,6,1,1,1,0,2,1,2
1583,1,0,0,3,1,3,6,1,1,1,0,1,4,2
1584,1,0,1,2,1,3,2,0,1,0,0,1,2,2
1585,1,0,1,0,0,3,3,1,1,1,0,2,2,2
1586,1,0,1,0,1,3,6,0,1,1,0,2,1,2
1587,1,1,1,0,0,5,1,1,1,0,1,2,1,2
1588,1,0,0,2,0,4,3,1,1,1,0,0,2,2
1589,0,0,1,3,0,3,6,1,1,1,0,1,1,2
1590,0,0,1,2,0,2,3,0,1,1,1,1,2,2
1591,1,0,1,2,1,3,6,1,1,1,0,2,4,2
1592,0,0,1,3,1,2,6,1,1,1,1,1,3,2
1593,0,0,1,2,1,4,2,0,1,1,1,1,2,2
1594,1,1,1,3,0,3,2,0,1,1,0,1,3,2
1595,1,0,1,3,1,3,3,1,1,1,0,0,2,2
1596,0,0,1,3,0,3,1,1,1,1,0,1,2,2
1597,1,0,1,0,1,4,3,0,1,0,0,2,4,2
1598,1,0,1,0,0,3,3,0,1,0,0,0,2,2
1599,1,1,1,0,0,4,3,1,1,0,1,0,2,2
1600,1,0,0,2,1,3,2,0,1,0,1,1,1,2
